Index_x,CardNo,PeoNo,Date,Money,FundMoney,Surplus,CardCount,Type,Dept,year,month,weekday,day,hour,minute,Index_y,Sex,Major,AccessCardNo
116984648,180766,2018766,2019-04-03 08:43:00,0.6,0.0,39.8,735,消费,第一食堂,2019,4,3,3,8,43,766,男,18连锁经营,20809098
117407098,180766,2018766,2019-04-25 07:28:00,1.6,0.0,145.2,834,消费,第二食堂,2019,4,4,25,7,28,766,男,18连锁经营,20809098
117407710,180766,2018766,2019-04-26 07:26:00,1.6,0.0,129.0,838,消费,第二食堂,2019,4,5,26,7,26,766,男,18连锁经营,20809098
117409526,180766,2018766,2019-04-25 07:29:00,0.6,0.0,144.6,835,消费,第二食堂,2019,4,4,25,7,29,766,男,18连锁经营,20809098
117410164,180766,2018766,2019-04-26 07:27:00,0.6,0.0,128.4,839,消费,第二食堂,2019,4,5,26,7,27,766,男,18连锁经营,20809098
117429370,180766,2018766,2019-04-26 12:20:00,7.0,0.0,121.4,840,消费,第四食堂,2019,4,5,26,12,20,766,男,18连锁经营,20809098
117431456,180766,2018766,2019-04-25 12:51:00,7.0,0.0,137.6,836,消费,第四食堂,2019,4,4,25,12,51,766,男,18连锁经营,20809098
117431457,180766,2018766,2019-04-25 12:52:00,7.0,0.0,130.6,837,消费,第四食堂,2019,4,4,25,12,52,766,男,18连锁经营,20809098
117432692,180766,2018766,2019-04-24 18:07:00,7.0,0.0,146.8,833,消费,第四食堂,2019,4,3,24,18,7,766,男,18连锁经营,20809098
117448825,180766,2018766,2019-04-27 12:00:00,4.0,0.0,110.8,843,消费,第二食堂,2019,4,6,27,12,0,766,男,18连锁经营,20809098
117495342,180766,2018766,2019-04-27 11:59:00,0.6,0.0,114.8,842,消费,第二食堂,2019,4,6,27,11,59,766,男,18连锁经营,20809098
117043386,180766,2018766,2019-04-29 07:12:00,1.6,0.0,490.7,750,消费,第二食堂,2019,4,1,29,7,12,766,男,18连锁经营,20809098
117045011,180766,2018766,2019-04-08 07:45:00,1.6,0.0,480.5,754,消费,第二食堂,2019,4,1,8,7,45,766,男,18连锁经营,20809098
117049640,180766,2018766,2019-04-29 07:12:00,0.6,0.0,490.1,751,消费,第二食堂,2019,4,1,29,7,12,766,男,18连锁经营,20809098
117055049,180766,2018766,2019-04-08 07:44:00,1.0,0.0,482.1,753,消费,第二食堂,2019,4,1,8,7,44,766,男,18连锁经营,20809098
117071312,180766,2018766,2019-04-08 11:53:00,7.0,0.0,473.5,755,消费,第四食堂,2019,4,1,8,11,53,766,男,18连锁经营,20809098
117071314,180766,2018766,2019-04-08 11:53:00,7.0,0.0,466.5,756,消费,第四食堂,2019,4,1,8,11,53,766,男,18连锁经营,20809098
117071805,180766,2018766,2019-04-29 19:51:00,7.0,0.0,483.1,752,消费,第四食堂,2019,4,1,29,19,51,766,男,18连锁经营,20809098
117083988,180766,2018766,2019-04-09 16:09:00,9.0,0.0,424.1,766,消费,红太阳超市,2019,4,2,9,16,9,766,男,18连锁经营,20809098
117092416,180766,2018766,2019-04-09 07:25:00,1.6,0.0,447.7,763,消费,第二食堂,2019,4,2,9,7,25,766,男,18连锁经营,20809098
117093799,180766,2018766,2019-04-10 07:43:00,1.6,0.0,408.5,768,消费,第二食堂,2019,4,3,10,7,43,766,男,18连锁经营,20809098
117099268,180766,2018766,2019-04-09 07:26:00,0.6,0.0,447.1,764,消费,第二食堂,2019,4,2,9,7,26,766,男,18连锁经营,20809098
117100614,180766,2018766,2019-04-10 07:43:00,0.6,0.0,407.9,769,消费,第二食堂,2019,4,3,10,7,43,766,男,18连锁经营,20809098
117104254,180766,2018766,2019-04-10 11:59:00,0.9,0.0,400.0,771,消费,第二食堂,2019,4,3,10,11,59,766,男,18连锁经营,20809098
117106339,180766,2018766,2019-04-08 21:50:00,2.0,0.0,457.5,758,消费,第二食堂,2019,4,1,8,21,50,766,男,18连锁经营,20809098
117111402,180766,2018766,2019-04-09 11:51:00,14.0,0.0,433.1,765,消费,第四食堂,2019,4,2,9,11,51,766,男,18连锁经营,20809098
117111586,180766,2018766,2019-04-10 11:56:00,7.0,0.0,400.9,770,消费,第四食堂,2019,4,3,10,11,56,766,男,18连锁经营,20809098
117114826,180766,2018766,2019-04-09 16:13:00,14.0,0.0,410.1,767,消费,第四食堂,2019,4,2,9,16,13,766,男,18连锁经营,20809098
117115936,180766,2018766,2019-04-08 18:04:00,7.0,0.0,459.5,757,消费,第四食堂,2019,4,1,8,18,4,766,男,18连锁经营,20809098
117117810,180766,2018766,2019-04-09 07:22:00,4.0,0.0,453.5,759,消费,第一食堂,2019,4,2,9,7,22,766,男,18连锁经营,20809098
117121540,180766,2018766,2019-04-09 07:23:00,3.0,0.0,450.5,760,消费,第一食堂,2019,4,2,9,7,23,766,男,18连锁经营,20809098
117121541,180766,2018766,2019-04-09 07:23:00,0.6,0.0,449.9,761,消费,第一食堂,2019,4,2,9,7,23,766,男,18连锁经营,20809098
117121542,180766,2018766,2019-04-09 07:23:00,0.6,0.0,449.3,762,消费,第一食堂,2019,4,2,9,7,23,766,男,18连锁经营,20809098
117314767,180766,2018766,2019-04-22 09:46:00,0.6,0.0,197.6,823,消费,第二食堂,2019,4,1,22,9,46,766,男,18连锁经营,20809098
117316648,180766,2018766,2019-04-22 09:51:00,4.0,0.0,193.6,824,消费,第二食堂,2019,4,1,22,9,51,766,男,18连锁经营,20809098
117322920,180766,2018766,2019-04-22 09:46:00,2.0,0.0,198.2,822,消费,第二食堂,2019,4,1,22,9,46,766,男,18连锁经营,20809098
117335504,180766,2018766,2019-04-20 17:48:00,14.0,0.0,200.2,821,消费,第四食堂,2019,4,6,20,17,48,766,男,18连锁经营,20809098
117335584,180766,2018766,2019-04-22 11:47:00,7.0,0.0,186.6,825,消费,第四食堂,2019,4,1,22,11,47,766,男,18连锁经营,20809098
117341528,180766,2018766,2019-04-19 17:50:00,1.5,0.0,218.7,819,消费,第一食堂,2019,4,5,19,17,50,766,男,18连锁经营,20809098
117341529,180766,2018766,2019-04-19 17:51:00,4.5,0.0,214.2,820,消费,第一食堂,2019,4,5,19,17,51,766,男,18连锁经营,20809098
117343800,180766,2018766,2019-04-19 17:50:00,0.8,0.0,220.2,818,消费,第一食堂,2019,4,5,19,17,50,766,男,18连锁经营,20809098
117133655,180766,2018766,2019-04-11 07:35:00,1.6,0.0,387.3,775,消费,第二食堂,2019,4,4,11,7,35,766,男,18连锁经营,20809098
117134164,180766,2018766,2019-04-11 21:51:00,1.0,0.0,371.7,779,消费,第二食堂,2019,4,4,11,21,51,766,男,18连锁经营,20809098
117134197,180766,2018766,2019-04-12 07:26:00,1.6,0.0,370.1,780,消费,第二食堂,2019,4,5,12,7,26,766,男,18连锁经营,20809098
117136687,180766,2018766,2019-04-11 07:36:00,0.6,0.0,386.7,776,消费,第二食堂,2019,4,4,11,7,36,766,男,18连锁经营,20809098
117137122,180766,2018766,2019-04-12 07:26:00,0.6,0.0,369.5,781,消费,第二食堂,2019,4,5,12,7,26,766,男,18连锁经营,20809098
117141350,180766,2018766,2019-04-10 18:10:00,7.5,0.0,391.9,773,消费,第三食堂,2019,4,3,10,18,10,766,男,18连锁经营,20809098
117141788,180766,2018766,2019-04-10 21:56:00,3.0,0.0,388.9,774,消费,第二食堂,2019,4,3,10,21,56,766,男,18连锁经营,20809098
117144839,180766,2018766,2019-04-10 18:09:00,0.6,0.0,399.4,772,消费,第三食堂,2019,4,3,10,18,9,766,男,18连锁经营,20809098
117147040,180766,2018766,2019-04-11 11:43:00,7.0,0.0,379.7,777,消费,第四食堂,2019,4,4,11,11,43,766,男,18连锁经营,20809098
117147498,180766,2018766,2019-04-11 16:43:00,7.0,0.0,372.7,778,消费,第四食堂,2019,4,4,11,16,43,766,男,18连锁经营,20809098
117148987,180766,2018766,2019-04-12 12:10:00,1.5,0.0,362.9,784,消费,第五食堂,2019,4,5,12,12,10,766,男,18连锁经营,20809098
117155042,180766,2018766,2019-04-12 12:10:00,4.5,0.0,364.4,783,消费,第五食堂,2019,4,5,12,12,10,766,男,18连锁经营,20809098
117158730,180766,2018766,2019-04-12 12:10:00,0.6,0.0,368.9,782,消费,第五食堂,2019,4,5,12,12,10,766,男,18连锁经营,20809098
117176478,180766,2018766,2019-04-13 07:42:00,1.6,0.0,361.3,785,消费,第二食堂,2019,4,6,13,7,42,766,男,18连锁经营,20809098
117177488,180766,2018766,2019-04-15 08:09:00,1.6,0.0,318.3,795,消费,第二食堂,2019,4,1,15,8,9,766,男,18连锁经营,20809098
117178813,180766,2018766,2019-04-13 17:16:00,3.0,0.0,319.9,794,消费,第二食堂,2019,4,6,13,17,16,766,男,18连锁经营,20809098
117179761,180766,2018766,2019-04-13 07:42:00,0.6,0.0,360.7,786,消费,第二食堂,2019,4,6,13,7,42,766,男,18连锁经营,20809098
117180115,180766,2018766,2019-04-15 08:09:00,0.6,0.0,317.7,796,消费,第二食堂,2019,4,1,15,8,9,766,男,18连锁经营,20809098
117181373,180766,2018766,2019-04-13 17:15:00,0.8,0.0,325.4,792,消费,第二食堂,2019,4,6,13,17,15,766,男,18连锁经营,20809098
117187223,180766,2018766,2019-04-13 17:14:00,6.5,0.0,326.2,791,消费,第二食堂,2019,4,6,13,17,14,766,男,18连锁经营,20809098
117189508,180766,2018766,2019-04-13 17:15:00,2.5,0.0,322.9,793,消费,第二食堂,2019,4,6,13,17,15,766,男,18连锁经营,20809098
117200047,180766,2018766,2019-04-15 11:55:00,7.0,0.0,310.7,797,消费,第四食堂,2019,4,1,15,11,55,766,男,18连锁经营,20809098
117200048,180766,2018766,2019-04-15 11:55:00,7.0,0.0,303.7,798,消费,第四食堂,2019,4,1,15,11,55,766,男,18连锁经营,20809098
117200050,180766,2018766,2019-04-15 11:55:00,7.0,0.0,296.7,799,消费,第四食堂,2019,4,1,15,11,55,766,男,18连锁经营,20809098
117202265,180766,2018766,2019-04-13 10:48:00,7.0,0.0,353.7,787,消费,第四食堂,2019,4,6,13,10,48,766,男,18连锁经营,20809098
117202266,180766,2018766,2019-04-13 10:48:00,7.0,0.0,346.7,788,消费,第四食堂,2019,4,6,13,10,48,766,男,18连锁经营,20809098
117202267,180766,2018766,2019-04-13 10:49:00,7.0,0.0,339.7,789,消费,第四食堂,2019,4,6,13,10,49,766,男,18连锁经营,20809098
117202268,180766,2018766,2019-04-13 10:49:00,7.0,0.0,332.7,790,消费,第四食堂,2019,4,6,13,10,49,766,男,18连锁经营,20809098
117222924,180766,2018766,2019-04-16 07:36:00,1.6,0.0,288.1,801,消费,第二食堂,2019,4,2,16,7,36,766,男,18连锁经营,20809098
117222926,180766,2018766,2019-04-16 07:37:00,1.6,0.0,286.5,802,消费,第二食堂,2019,4,2,16,7,37,766,男,18连锁经营,20809098
117226196,180766,2018766,2019-04-16 07:37:00,0.6,0.0,285.9,803,消费,第二食堂,2019,4,2,16,7,37,766,男,18连锁经营,20809098
117230255,180766,2018766,2019-04-16 18:11:00,8.5,0.0,270.4,805,消费,第二食堂,2019,4,2,16,18,11,766,男,18连锁经营,20809098
117246362,180766,2018766,2019-04-15 18:06:00,7.0,0.0,289.7,800,消费,第四食堂,2019,4,1,15,18,6,766,男,18连锁经营,20809098
117246666,180766,2018766,2019-04-16 11:50:00,7.0,0.0,278.9,804,消费,第四食堂,2019,4,2,16,11,50,766,男,18连锁经营,20809098
117253366,180766,2018766,2019-04-17 11:26:00,7.0,0.0,260.4,807,消费,第四食堂,2019,4,3,17,11,26,766,男,18连锁经营,20809098
117260740,180766,2018766,2019-04-16 18:24:00,3.0,0.0,267.4,806,消费,第一食堂,2019,4,2,16,18,24,766,男,18连锁经营,20809098
117268847,180766,2018766,2019-04-19 07:29:00,3.0,0.0,232.6,814,消费,第二食堂,2019,4,5,19,7,29,766,男,18连锁经营,20809098
117269723,180766,2018766,2019-04-18 07:15:00,1.6,0.0,251.8,809,消费,第二食堂,2019,4,4,18,7,15,766,男,18连锁经营,20809098
117270300,180766,2018766,2019-04-19 07:28:00,1.6,0.0,235.6,813,消费,第二食堂,2019,4,5,19,7,28,766,男,18连锁经营,20809098
117272655,180766,2018766,2019-04-18 07:15:00,0.6,0.0,251.2,810,消费,第二食堂,2019,4,4,18,7,15,766,男,18连锁经营,20809098
117273159,180766,2018766,2019-04-19 07:29:00,0.6,0.0,232.0,815,消费,第二食堂,2019,4,5,19,7,29,766,男,18连锁经营,20809098
117282305,180766,2018766,2019-04-17 18:00:00,7.0,0.0,253.4,808,消费,第四食堂,2019,4,3,17,18,0,766,男,18连锁经营,20809098
117282448,180766,2018766,2019-04-18 13:09:00,7.0,0.0,244.2,811,消费,第四食堂,2019,4,4,18,13,9,766,男,18连锁经营,20809098
117282459,180766,2018766,2019-04-18 17:13:00,7.0,0.0,237.2,812,消费,第四食堂,2019,4,4,18,17,13,766,男,18连锁经营,20809098
117283655,180766,2018766,2019-04-19 11:55:00,8.0,0.0,221.0,817,消费,第四食堂,2019,4,5,19,11,55,766,男,18连锁经营,20809098
117364855,180766,2018766,2019-04-23 07:38:00,0.6,0.0,179.0,827,消费,第二食堂,2019,4,2,23,7,38,766,男,18连锁经营,20809098
117369192,180766,2018766,2019-04-23 07:44:00,1.2,0.0,174.8,829,消费,第二食堂,2019,4,2,23,7,44,766,男,18连锁经营,20809098
117375564,180766,2018766,2019-04-22 18:11:00,7.0,0.0,179.6,826,消费,第四食堂,2019,4,1,22,18,11,766,男,18连锁经营,20809098
117380063,180766,2018766,2019-04-23 11:51:00,7.0,0.0,167.8,830,消费,第四食堂,2019,4,2,23,11,51,766,男,18连锁经营,20809098
117380065,180766,2018766,2019-04-23 11:51:00,7.0,0.0,160.8,831,消费,第四食堂,2019,4,2,23,11,51,766,男,18连锁经营,20809098
117383226,180766,2018766,2019-04-23 17:11:00,7.0,0.0,153.8,832,消费,第四食堂,2019,4,2,23,17,11,766,男,18连锁经营,20809098
117396059,180766,2018766,2019-04-23 07:39:00,3.0,0.0,176.0,828,消费,第二食堂,2019,4,2,23,7,39,766,男,18连锁经营,20809098
116991526,180766,2018766,2019-04-04 07:43:00,1.5,0.0,18.7,740,消费,第二食堂,2019,4,4,4,7,43,766,男,18连锁经营,20809098
116991527,180766,2018766,2019-04-04 07:44:00,1.2,0.0,17.5,741,消费,第二食堂,2019,4,4,4,7,44,766,男,18连锁经营,20809098
116992967,180766,2018766,2019-04-04 07:42:00,1.6,0.0,20.2,739,消费,第二食堂,2019,4,4,4,7,42,766,男,18连锁经营,20809098
116993956,180766,2018766,2019-04-02 07:24:00,1.6,0.0,500.3,747,消费,第二食堂,2019,4,2,2,7,24,766,男,18连锁经营,20809098
117000109,180766,2018766,2019-04-04 07:45:00,0.6,0.0,16.9,742,消费,第二食堂,2019,4,4,4,7,45,766,男,18连锁经营,20809098
117001514,180766,2018766,2019-04-04 07:40:00,1.0,0.0,21.8,738,消费,第二食堂,2019,4,4,4,7,40,766,男,18连锁经营,20809098
117002955,180766,2018766,2019-04-02 07:25:00,1.0,0.0,499.3,748,消费,第二食堂,2019,4,2,2,7,25,766,男,18连锁经营,20809098
117016820,180766,2018766,2019-04-03 18:11:00,7.0,0.0,22.8,737,消费,第四食堂,2019,4,3,3,18,11,766,男,18连锁经营,20809098
117017544,180766,2018766,2019-04-04 11:46:00,7.0,0.0,509.9,745,消费,第四食堂,2019,4,4,4,11,46,766,男,18连锁经营,20809098
117017934,180766,2018766,2019-04-04 16:09:00,8.0,0.0,501.9,746,消费,第四食堂,2019,4,4,4,16,9,766,男,18连锁经营,20809098
117017982,180766,2018766,2019-04-02 12:20:00,7.0,0.0,492.3,749,消费,第四食堂,2019,4,2,2,12,20,766,男,18连锁经营,20809098
117912222,180766,2018766,2019-04-26 16:32:00,6.0,0.0,115.4,841,消费,人文社科,2019,4,5,26,16,32,766,男,18连锁经营,20809098
117220511,184005,20184005,2019-04-15 21:38:00,2.5,0.0,72.2,333,消费,红太阳超市,2019,4,1,15,21,38,4005,男,18连锁经营,226038
117222819,184005,20184005,2019-04-15 20:40:00,3.0,0.0,74.7,332,消费,第二食堂,2019,4,1,15,20,40,4005,男,18连锁经营,226038
117229905,184005,20184005,2019-04-15 20:38:00,12.0,0.0,77.7,331,消费,第二食堂,2019,4,1,15,20,38,4005,男,18连锁经营,226038
117230040,184005,20184005,2019-04-16 21:31:00,7.0,0.0,46.3,339,消费,第二食堂,2019,4,2,16,21,31,4005,男,18连锁经营,226038
117230328,184005,20184005,2019-04-17 11:56:00,8.0,0.0,38.3,340,消费,第二食堂,2019,4,3,17,11,56,4005,男,18连锁经营,226038
117232311,184005,20184005,2019-04-16 07:53:00,2.2,0.0,68.5,335,消费,第二食堂,2019,4,2,16,7,53,4005,男,18连锁经营,226038
117245449,184005,20184005,2019-04-16 21:26:00,2.0,0.0,53.3,338,消费,第二食堂,2019,4,2,16,21,26,4005,男,18连锁经营,226038
117246446,184005,20184005,2019-04-16 12:02:00,8.0,0.0,60.5,336,消费,第四食堂,2019,4,2,16,12,2,4005,男,18连锁经营,226038
117258781,184005,20184005,2019-04-15 15:57:00,10.0,0.0,90.7,329,消费,第一食堂,2019,4,1,15,15,57,4005,男,18连锁经营,226038
117258782,184005,20184005,2019-04-15 15:57:00,1.0,0.0,89.7,330,消费,第一食堂,2019,4,1,15,15,57,4005,男,18连锁经营,226038
117259083,184005,20184005,2019-04-16 07:49:00,1.5,0.0,70.7,334,消费,第一食堂,2019,4,2,16,7,49,4005,男,18连锁经营,226038
117024492,184005,20184005,2019-04-02 11:58:00,1.5,0.0,298.6,292,消费,第一食堂,2019,4,2,2,11,58,4005,男,18连锁经营,226038
117024493,184005,20184005,2019-04-02 11:59:00,4.5,0.0,294.1,293,消费,第一食堂,2019,4,2,2,11,59,4005,男,18连锁经营,226038
117024940,184005,20184005,2019-04-02 11:59:00,2.5,0.0,291.6,294,消费,第一食堂,2019,4,2,2,11,59,4005,男,18连锁经营,226038
117027559,184005,20184005,2019-04-02 11:58:00,0.6,0.0,300.1,291,消费,第一食堂,2019,4,2,2,11,58,4005,男,18连锁经营,226038
117352584,184005,20184005,2019-04-30 13:21:00,0.4,0.0,256.3,301,消费,水电缴费处,2019,4,2,30,13,21,4005,男,18连锁经营,226038
117353562,184005,20184005,2019-04-16 14:24:00,5.2,0.0,55.3,337,消费,水电缴费处,2019,4,2,16,14,24,4005,男,18连锁经营,226038
117359769,184005,20184005,2019-04-01 09:53:00,0.5,0.0,0.7,289,消费,第一图书馆,2019,4,1,1,9,53,4005,男,18连锁经营,226038
117057386,184005,20184005,2019-04-08 12:30:00,5.0,0.0,229.4,305,消费,第二食堂,2019,4,1,8,12,30,4005,男,18连锁经营,226038
117058562,184005,20184005,2019-04-02 20:52:00,12.0,0.0,279.6,295,消费,第二食堂,2019,4,2,2,20,52,4005,男,18连锁经营,226038
117058563,184005,20184005,2019-04-02 20:52:00,7.0,0.0,272.6,296,消费,第二食堂,2019,4,2,2,20,52,4005,男,18连锁经营,226038
117063728,184005,20184005,2019-04-30 09:58:00,3.4,0.0,258.2,299,消费,第二食堂,2019,4,2,30,9,58,4005,男,18连锁经营,226038
117064025,184005,20184005,2019-04-08 09:52:00,5.9,0.0,250.4,302,消费,第二食堂,2019,4,1,8,9,52,4005,男,18连锁经营,226038
117069939,184005,20184005,2019-04-08 12:14:00,8.0,0.0,242.4,303,消费,第四食堂,2019,4,1,8,12,14,4005,男,18连锁经营,226038
117069940,184005,20184005,2019-04-08 12:15:00,8.0,0.0,234.4,304,消费,第四食堂,2019,4,1,8,12,15,4005,男,18连锁经营,226038
117070045,184005,20184005,2019-04-29 19:31:00,8.0,0.0,264.6,297,消费,第四食堂,2019,4,1,29,19,31,4005,男,18连锁经营,226038
117076064,184005,20184005,2019-04-29 22:04:00,3.0,0.0,261.6,298,消费,第一食堂,2019,4,1,29,22,4,4005,男,18连锁经营,226038
117076113,184005,20184005,2019-04-30 09:59:00,1.5,0.0,256.7,300,消费,第一食堂,2019,4,2,30,9,59,4005,男,18连锁经营,226038
117330910,184005,20184005,2019-04-20 18:25:00,10.0,0.0,10.3,343,消费,第四食堂,2019,4,6,20,18,25,4005,男,18连锁经营,226038
117333142,184005,20184005,2019-04-21 13:01:00,9.0,0.0,1.3,344,消费,第四食堂,2019,4,7,21,13,1,4005,男,18连锁经营,226038
117108405,184005,20184005,2019-04-10 12:31:00,8.5,0.0,191.2,313,消费,第二食堂,2019,4,3,10,12,31,4005,男,18连锁经营,226038
117108406,184005,20184005,2019-04-10 12:31:00,9.5,0.0,181.7,314,消费,第二食堂,2019,4,3,10,12,31,4005,男,18连锁经营,226038
117113376,184005,20184005,2019-04-09 18:44:00,9.0,0.0,207.4,309,消费,第四食堂,2019,4,2,9,18,44,4005,男,18连锁经营,226038
117113905,184005,20184005,2019-04-08 18:26:00,8.0,0.0,221.4,306,消费,第四食堂,2019,4,1,8,18,26,4005,男,18连锁经营,226038
117120755,184005,20184005,2019-04-10 07:29:00,1.5,0.0,199.7,312,消费,第一食堂,2019,4,3,10,7,29,4005,男,18连锁经营,226038
117122089,184005,20184005,2019-04-09 21:18:00,3.5,0.0,203.9,310,消费,第一食堂,2019,4,2,9,21,18,4005,男,18连锁经营,226038
117125203,184005,20184005,2019-04-09 10:01:00,3.5,0.0,217.9,307,消费,第二食堂,2019,4,2,9,10,1,4005,男,18连锁经营,226038
117129663,184005,20184005,2019-04-11 22:12:00,12.0,0.0,158.2,317,消费,好利来食品店,2019,4,4,11,22,12,4005,男,18连锁经营,226038
117146531,184005,20184005,2019-04-10 18:53:00,8.0,0.0,173.7,315,消费,第四食堂,2019,4,3,10,18,53,4005,男,18连锁经营,226038
117158835,184005,20184005,2019-04-12 11:58:00,7.0,0.0,146.1,320,消费,第四食堂,2019,4,5,12,11,58,4005,男,18连锁经营,226038
117163744,184005,20184005,2019-04-12 07:56:00,3.6,0.0,153.1,319,消费,第二食堂,2019,4,5,12,7,56,4005,男,18连锁经营,226038
117168411,184005,20184005,2019-04-12 07:55:00,1.5,0.0,156.7,318,消费,第一食堂,2019,4,5,12,7,55,4005,男,18连锁经营,226038
117126163,184005,20184005,2019-04-09 10:02:00,1.5,0.0,216.4,308,消费,第二食堂,2019,4,2,9,10,2,4005,男,18连锁经营,226038
117126211,184005,20184005,2019-04-10 07:28:00,2.7,0.0,201.2,311,消费,第二食堂,2019,4,3,10,7,28,4005,男,18连锁经营,226038
117169175,184005,20184005,2019-04-10 21:38:00,3.5,0.0,170.2,316,消费,第一食堂,2019,4,3,10,21,38,4005,男,18连锁经营,226038
117169514,184005,20184005,2019-04-12 13:43:00,8.5,0.0,137.6,321,消费,第一食堂,2019,4,5,12,13,43,4005,男,18连锁经营,226038
117176993,184005,20184005,2019-04-13 20:04:00,3.0,0.0,117.6,324,消费,第二食堂,2019,4,6,13,20,4,4005,男,18连锁经营,226038
117185598,184005,20184005,2019-04-14 18:47:00,10.5,0.0,103.2,327,消费,第二食堂,2019,4,7,14,18,47,4005,男,18连锁经营,226038
117193484,184005,20184005,2019-04-15 10:09:00,2.5,0.0,100.7,328,消费,第二食堂,2019,4,1,15,10,9,4005,男,18连锁经营,226038
117194531,184005,20184005,2019-04-14 08:06:00,2.4,0.0,115.2,325,消费,第二食堂,2019,4,7,14,8,6,4005,男,18连锁经营,226038
117197978,184005,20184005,2019-04-13 10:58:00,8.0,0.0,120.6,323,消费,第四食堂,2019,4,6,13,10,58,4005,男,18连锁经营,226038
117200593,184005,20184005,2019-04-12 19:32:00,9.0,0.0,128.6,322,消费,第四食堂,2019,4,5,12,19,32,4005,男,18连锁经营,226038
117209687,184005,20184005,2019-04-14 08:07:00,1.5,0.0,113.7,326,消费,第一食堂,2019,4,7,14,8,7,4005,男,18连锁经营,226038
117283786,184005,20184005,2019-04-18 11:52:00,8.0,0.0,30.3,341,消费,第四食堂,2019,4,4,18,11,52,4005,男,18连锁经营,226038
117283965,184005,20184005,2019-04-19 12:02:00,10.0,0.0,20.3,342,消费,第四食堂,2019,4,5,19,12,2,4005,男,18连锁经营,226038
116993606,184003,20184003,2019-04-04 17:40:00,1.5,0.0,94.3,160,消费,第二食堂,2019,4,4,4,17,40,4003,男,18连锁经营,1153190
116993609,184003,20184003,2019-04-04 17:41:00,2.0,0.0,89.3,162,消费,第二食堂,2019,4,4,4,17,41,4003,男,18连锁经营,1153190
116995385,184003,20184003,2019-04-04 17:42:00,4.0,0.0,84.7,164,消费,第二食堂,2019,4,4,4,17,42,4003,男,18连锁经营,1153190
117000840,184003,20184003,2019-04-04 12:31:00,0.6,0.0,104.9,155,消费,第二食堂,2019,4,4,4,12,31,4003,男,18连锁经营,1153190
117002657,184003,20184003,2019-04-04 17:40:00,0.6,0.0,95.8,159,消费,第二食堂,2019,4,4,4,17,40,4003,男,18连锁经营,1153190
117002670,184003,20184003,2019-04-04 17:41:00,0.6,0.0,88.7,163,消费,第二食堂,2019,4,4,4,17,41,4003,男,18连锁经营,1153190
117012087,184003,20184003,2019-04-04 12:32:00,1.5,0.0,103.4,156,消费,第二食堂,2019,4,4,4,12,32,4003,男,18连锁经营,1153190
117012088,184003,20184003,2019-04-04 12:32:00,4.0,0.0,99.4,157,消费,第二食堂,2019,4,4,4,12,32,4003,男,18连锁经营,1153190
117012128,184003,20184003,2019-04-04 17:42:00,3.0,0.0,81.7,165,消费,第二食堂,2019,4,4,4,17,42,4003,男,18连锁经营,1153190
117022521,184003,20184003,2019-04-02 11:57:00,1.5,0.0,70.1,169,消费,第一食堂,2019,4,2,2,11,57,4003,男,18连锁经营,1153190
117024931,184003,20184003,2019-04-02 11:56:00,4.5,0.0,71.6,168,消费,第一食堂,2019,4,2,2,11,56,4003,男,18连锁经营,1153190
117024937,184003,20184003,2019-04-02 11:57:00,0.5,0.0,69.6,170,消费,第一食堂,2019,4,2,2,11,57,4003,男,18连锁经营,1153190
117027545,184003,20184003,2019-04-02 11:54:00,0.6,0.0,76.1,167,消费,第一食堂,2019,4,2,2,11,54,4003,男,18连锁经营,1153190
117029708,184003,20184003,2019-04-04 12:33:00,3.0,0.0,96.4,158,消费,第二食堂,2019,4,4,4,12,33,4003,男,18连锁经营,1153190
117029823,184003,20184003,2019-04-04 17:41:00,3.0,0.0,91.3,161,消费,第二食堂,2019,4,4,4,17,41,4003,男,18连锁经营,1153190
117352599,184003,20184003,2019-04-30 16:24:00,0.6,0.0,58.4,176,消费,水电缴费处,2019,4,2,30,16,24,4003,男,18连锁经营,1153190
117044306,184003,20184003,2019-04-30 11:45:00,3.0,0.0,66.0,172,消费,第二食堂,2019,4,2,30,11,45,4003,男,18连锁经营,1153190
117045418,184003,20184003,2019-04-08 12:02:00,3.0,0.0,31.5,187,消费,第二食堂,2019,4,1,8,12,2,4003,男,18连锁经营,1153190
117045419,184003,20184003,2019-04-08 12:02:00,3.0,0.0,28.5,188,消费,第二食堂,2019,4,1,8,12,2,4003,男,18连锁经营,1153190
117046700,184003,20184003,2019-04-30 11:46:00,2.0,0.0,63.0,174,消费,第二食堂,2019,4,2,30,11,46,4003,男,18连锁经营,1153190
117049052,184003,20184003,2019-04-08 12:00:00,5.0,0.0,39.5,185,消费,第二食堂,2019,4,1,8,12,0,4003,男,18连锁经营,1153190
117049053,184003,20184003,2019-04-08 12:01:00,5.0,0.0,34.5,186,消费,第二食堂,2019,4,1,8,12,1,4003,男,18连锁经营,1153190
117050971,184003,20184003,2019-04-08 11:59:00,0.6,0.0,44.5,184,消费,第二食堂,2019,4,1,8,11,59,4003,男,18连锁经营,1153190
117051684,184003,20184003,2019-04-30 18:34:00,0.6,0.0,57.8,177,消费,第二食堂,2019,4,2,30,18,34,4003,男,18连锁经营,1153190
117054288,184003,20184003,2019-04-30 11:45:00,0.6,0.0,69.0,171,消费,第二食堂,2019,4,2,30,11,45,4003,男,18连锁经营,1153190
